"Datetime (date and time of sample collection)","Days since 741001","Sample Time Window, days","Flow, CFS","SS, mg/L (suspended solids)","TP, mg/L as P","SRP, mg/L, as P","NO23, mg/L as N","TKN, mg/L (Total Kjeldahl nitrogen)","Chloride, mg/L","Month",,,,
01/27/1992 20:00,6327.83333,0.67,1666.0,29.5,0.139,0.038,8.90,0.81,61.3,1,,,,
01/28/1992 20:00,6328.83333,1.00,879.8,26.9,0.141,0.043,8.55,1.12,61.1,1,,,,
01/29/1992 20:00,6329.83333,1.00,586.6,22.8,0.131,0.038,8.36,1.00,58.0,1,,,,
01/30/1992 20:00,6330.83333,1.00,419.9,27.1,0.135,0.041,8.56,0.81,61.1,1,,,,
01/31/1992 20:00,6331.83333,1.00,283.3,18.3,0.123,0.046,8.30,0.78,69.2,1,,,,
02/01/1992 20:00,6332.83333,1.50,266.7,10.7,0.121,0.046,8.44,0.80,66.4,2,,,,
02/03/1992 20:00,6334.83333,1.50,276.7,14.9,0.079,0.014,8.79,0.54,70.9,2,,,,
02/04/1992 20:00,6335.83333,1.00,326.7,14.0,0.094,0.009,9.06,0.57,68.6,2,,,,
02/05/1992 20:00,6336.83333,1.00,440.1,28.3,0.116,0.009,9.84,0.64,60.0,2,,,,
02/06/1992 20:00,6337.83333,1.00,503.3,25.7,0.118,0.008,9.68,0.73,55.2,2,,,,
02/07/1992 20:00,6338.83333,1.00,450.0,17.5,0.100,0.009,9.07,0.49,55.2,2,,,,
02/08/1992 20:00,6339.83333,1.00,386.6,14.1,0.092,0.010,9.77,0.50,60.0,2,,,,
02/09/1992 20:00,6340.83333,0.83,353.4,11.6,0.086,0.008,9.93,0.64,59.2,2,,,,
02/10/1992 12:00,6341.50000,0.50,380.0,9.1,0.080,0.007,9.95,0.61,60.8,2,,,,
02/10/1992 20:00,6341.83333,0.67,363.3,8.8,0.067,0.028,8.85,0.56,60.4,2,,,,
02/11/1992 20:00,6342.83333,1.00,316.6,7.4,0.060,0.028,8.82,0.37,59.5,2,,,,
02/12/1992 20:00,6343.83333,1.00,280.0,4.3,0.048,0.023,8.24,0.31,63.0,2,,,,
02/13/1992 20:00,6344.83333,1.00,256.7,3.2,0.045,0.026,8.35,0.42,88.9,2,,,,
02/14/1992 20:00,6345.83333,0.83,306.8,5.1,0.037,0.019,8.24,0.36,68.5,2,,,,
02/15/1992 12:00,6346.50000,0.50,292.0,25.6,0.255,0.164,8.10,0.68,114.6,2,,,,
02/15/1992 20:00,6346.83333,0.33,813.0,398.0,0.702,0.084,11.50,2.11,58.0,2,,,,
02/16/1992 04:00,6347.16667,0.33,2410.0,325.0,0.616,0.052,10.40,1.80,40.8,2,,,,
02/16/1992 12:00,6347.50000,0.33,4230.0,560.0,0.914,0.037,9.12,3.52,31.9,2,,,,
02/16/1992 20:00,6347.83333,0.33,4430.0,437.0,0.819,0.043,9.50,2.92,28.3,2,,,,
02/17/1992 04:00,6348.16667,0.33,3730.0,379.0,0.749,0.049,9.73,2.74,25.0,2,,,,
02/17/1992 12:00,6348.50000,0.33,3530.0,360.0,0.735,0.061,9.92,2.49,26.4,2,,,,
02/17/1992 20:00,6348.83333,0.33,3310.0,308.0,0.643,0.064,10.80,2.20,31.2,2,,,,
02/18/1992 04:00,6349.16667,0.33,2810.0,287.0,0.609,0.056,10.60,1.83,34.5,2,,,,
02/18/1992 12:00,6349.50000,0.33,2320.0,223.0,0.499,0.049,10.80,1.75,38.1,2,,,,
02/18/1992 20:00,6349.83333,0.50,1970.0,161.0,0.409,0.058,10.80,1.92,36.2,2,,,,
02/19/1992 12:00,6350.50000,0.50,3710.0,214.0,0.496,0.048,11.00,0.91,33.9,2,,,,
02/19/1992 20:00,6350.83333,0.33,4640.0,391.0,0.717,0.060,10.40,1.90,29.2,2,,,,
02/20/1992 04:00,6351.16667,0.33,4430.0,374.0,0.726,0.060,10.30,2.26,27.7,2,,,,
02/20/1992 12:00,6351.50000,0.33,3960.0,420.0,0.834,0.065,10.20,2.04,26.2,2,,,,
02/20/1992 20:00,6351.83333,0.33,3630.0,345.0,0.759,0.069,10.70,1.60,28.6,2,,,,
02/21/1992 04:00,6352.16667,0.33,3290.0,269.0,0.639,0.068,11.00,2.06,30.0,2,,,,
02/21/1992 12:00,6352.50000,0.33,2790.0,203.0,0.512,0.064,11.30,1.68,32.2,2,,,,
02/21/1992 20:00,6352.83333,0.33,2300.0,192.0,0.516,0.060,11.10,2.15,32.0,2,,,,
02/22/1992 04:00,6353.16667,0.33,1910.0,162.0,0.470,0.051,11.10,1.63,34.4,2,,,,
02/22/1992 12:00,6353.50000,0.33,1620.0,145.0,0.413,0.058,11.10,1.62,35.7,2,,,,
02/22/1992 20:00,6353.83333,0.67,1380.0,117.0,0.366,0.055,11.20,1.49,36.3,2,,,,
02/23/1992 20:00,6354.83333,0.83,931.0,73.0,0.255,0.052,10.90,1.42,38.7,2,,,,
02/24/1992 12:00,6355.50000,0.50,757.0,51.0,0.195,0.043,10.90,1.18,41.4,2,,,,
02/24/1992 20:00,6355.83333,0.67,696.0,45.5,0.191,0.028,10.90,1.10,41.6,2,,,,
02/25/1992 20:00,6356.83333,1.00,562.0,36.3,0.164,0.030,10.30,1.07,42.2,2,,,,
02/26/1992 20:00,6357.83333,1.00,478.0,28.0,0.134,0.027,10.70,0.85,45.7,2,,,,
02/27/1992 20:00,6358.83333,1.00,417.0,23.8,0.116,0.027,10.20,0.95,45.0,2,,,,
02/28/1992 20:00,6359.83333,1.00,395.0,20.8,0.103,0.024,9.67,0.70,50.4,2,,,,
02/29/1992 20:00,6360.83333,1.00,370.0,14.6,0.082,0.020,9.23,0.63,47.1,2,,,,
03/01/1992 20:00,6361.83333,0.83,370.0,13.5,0.079,0.013,8.69,0.62,48.9,3,,,,
03/02/1992 12:00,6362.50000,0.50,344.0,11.4,0.072,0.015,8.45,0.68,48.9,3,,,,
03/02/1992 20:00,6362.83333,0.67,332.0,20.8,0.070,0.022,8.19,0.63,48.7,3,,,,
03/03/1992 20:00,6363.83333,1.00,320.0,18.3,0.065,0.013,7.78,0.54,48.1,3,,,,
03/04/1992 20:00,6364.83333,1.00,292.0,19.4,0.061,0.013,7.40,0.50,49.7,3,,,,
03/05/1992 20:00,6365.83333,1.00,269.0,15.8,0.059,0.009,7.03,0.46,50.8,3,,,,
03/06/1992 20:00,6366.83333,1.00,269.0,16.0,0.060,0.008,6.35,0.37,52.6,3,,,,
03/07/1992 20:00,6367.83333,1.00,344.0,47.8,0.113,0.014,7.07,0.61,61.2,3,,,,
03/08/1992 20:00,6368.83333,0.67,757.0,60.9,0.134,0.012,6.84,0.80,50.1,3,,,,
03/09/1992 04:00,6369.16667,0.33,1030.0,67.0,0.153,0.013,6.57,0.82,45.7,3,,,,
03/09/1992 12:00,6369.50000,0.33,1200.0,61.8,0.137,0.013,6.25,0.96,45.3,3,,,,
03/09/1992 20:00,6369.83333,0.67,1240.0,54.6,0.126,0.015,6.04,0.62,47.9,3,,,,
03/10/1992 20:00,6370.83333,0.67,1620.0,90.5,0.253,0.034,8.80,1.17,47.0,3,,,,
03/11/1992 04:00,6371.16667,0.33,2470.0,282.0,0.510,0.040,9.81,2.19,35.2,3,,,,
03/11/1992 12:00,6371.50000,0.33,2940.0,305.0,0.611,0.058,9.84,2.34,31.5,3,,,,
03/11/1992 20:00,6371.83333,0.33,2430.0,173.0,0.420,0.051,10.10,1.97,33.3,3,,,,
03/12/1992 04:00,6372.16667,0.33,2040.0,126.0,0.373,0.046,9.91,1.71,33.3,3,,,,
03/12/1992 12:00,6372.50000,0.33,1750.0,128.0,0.384,0.053,10.20,1.71,32.8,3,,,,
03/12/1992 20:00,6372.83333,0.67,1540.0,112.0,0.356,0.049,10.60,1.67,32.6,3,,,,
03/13/1992 20:00,6373.83333,1.00,993.0,49.7,0.209,0.042,10.80,0.87,37.5,3,,,,
03/14/1992 20:00,6374.83333,1.00,706.0,35.1,0.156,0.039,10.80,0.76,39.8,3,,,,
03/15/1992 20:00,6375.83333,0.83,544.0,26.3,0.126,0.035,10.30,0.71,42.2,3,,,,
03/16/1992 12:00,6376.50000,0.50,478.0,19.9,0.110,0.033,10.00,0.55,41.6,3,,,,
03/16/1992 20:00,6376.83333,0.67,447.0,23.0,0.103,0.025,10.20,0.78,45.9,3,,,,
03/17/1992 20:00,6377.83333,1.00,410.0,16.0,0.084,0.022,9.70,0.63,50.7,3,,,,
03/18/1992 20:00,6378.83333,1.00,382.0,13.3,0.070,0.016,9.53,0.51,52.2,3,,,,
03/19/1992 20:00,6379.83333,1.00,478.0,15.6,0.065,0.012,8.72,0.44,68.1,3,,,,
03/20/1992 20:00,6380.83333,0.67,3010.0,93.5,0.207,0.023,7.80,1.06,52.1,3,,,,
03/21/1992 04:00,6381.16667,0.33,3410.0,151.0,0.385,0.033,8.62,1.91,41.2,3,,,,
03/21/1992 12:00,6381.50000,0.33,3940.0,148.0,0.417,0.031,10.50,2.34,32.9,3,,,,
03/21/1992 20:00,6381.83333,0.67,3660.0,133.0,0.405,0.040,11.00,2.13,32.2,3,,,,
03/22/1992 20:00,6382.83333,0.83,2770.0,71.5,0.289,0.037,11.50,1.76,31.6,3,,,,
03/23/1992 12:00,6383.50000,0.50,2900.0,52.0,0.239,0.036,11.60,1.50,31.8,3,,,,
03/23/1992 20:00,6383.83333,0.50,2600.0,66.2,0.232,0.048,10.50,1.53,31.0,3,,,,
03/24/1992 12:00,6384.50000,0.67,2320.0,62.8,0.230,0.040,10.50,1.41,30.5,3,,,,
03/25/1992 04:00,6385.16667,0.67,2170.0,71.6,0.234,0.036,10.80,1.33,31.8,3,,,,
03/25/1992 20:00,6385.83333,0.83,1620.0,57.8,0.197,0.035,10.60,1.18,33.4,3,,,,
03/26/1992 20:00,6386.83333,1.00,1390.0,57.5,0.171,0.028,10.30,0.78,35.6,3,,,,
03/27/1992 20:00,6387.83333,1.00,1200.0,50.7,0.137,0.022,9.86,0.96,36.9,3,,,,
03/28/1992 20:00,6388.83333,1.00,1140.0,38.3,0.121,0.017,11.00,0.90,36.0,3,,,,
03/29/1992 20:00,6389.83333,0.83,943.0,37.3,0.102,0.023,10.40,0.95,38.3,3,,,,
03/30/1992 12:00,6390.50000,0.50,894.0,27.0,0.084,0.024,10.20,0.69,40.9,3,,,,
03/30/1992 20:00,6390.83333,0.67,870.0,25.2,0.082,0.011,10.20,0.81,43.5,3,,,,
03/31/1992 20:00,6391.83333,1.00,813.0,24.4,0.078,0.010,9.73,0.82,43.5,3,,,,
04/01/1992 20:00,6392.83333,1.00,791.0,27.1,0.078,0.013,9.57,0.82,45.6,4,,,,
04/02/1992 20:00,6393.83333,1.00,1110.0,23.9,0.077,0.010,9.60,0.81,41.5,4,,,,
04/03/1992 20:00,6394.83333,1.00,955.0,22.0,0.073,0.009,9.52,0.78,45.4,4,,,,
04/04/1992 20:00,6395.83333,1.00,858.0,22.4,0.069,0.005,9.21,0.68,40.5,4,,,,
04/05/1992 20:00,6396.83333,0.83,706.0,24.2,0.071,0.005,8.85,0.70,42.7,4,,,,
04/06/1992 12:00,6397.50000,0.50,626.0,17.4,0.058,0.003,8.29,0.68,41.0,4,,,,
04/06/1992 20:00,6397.83333,0.67,599.0,20.5,0.058,0.001,8.59,0.65,46.2,4,,,,
04/07/1992 20:00,6398.83333,1.00,528.0,20.9,0.054,0.001,8.21,0.69,44.9,4,,,,
04/08/1992 20:00,6399.83333,1.00,470.0,17.7,0.047,0.001,7.85,0.59,46.5,4,,,,
04/09/1992 20:00,6400.83333,1.00,425.0,37.4,0.046,0.000,7.51,0.59,47.5,4,,,,
04/10/1992 20:00,6401.83333,1.00,425.0,19.7,0.046,0.001,7.22,0.48,48.1,4,,,,
04/11/1992 20:00,6402.83333,1.00,410.0,19.8,0.049,0.000,6.87,0.59,47.7,4,,,,
04/12/1992 20:00,6403.83333,0.83,382.0,20.0,0.055,0.001,6.34,0.68,46.7,4,,,,
04/13/1992 12:00,6404.50000,0.50,370.0,16.8,0.062,0.000,5.93,0.70,46.9,4,,,,
04/13/1992 20:00,6404.83333,0.67,376.0,18.2,0.064,0.002,5.71,0.65,47.8,4,,,,
04/14/1992 20:00,6405.83333,1.00,402.0,18.7,0.061,0.002,5.16,0.69,48.7,4,,,,
04/15/1992 20:00,6406.83333,1.00,425.0,25.3,0.065,0.001,4.84,0.76,46.7,4,,,,
04/16/1992 20:00,6407.83333,1.00,410.0,26.3,0.086,0.002,4.67,0.87,49.5,4,,,,
04/17/1992 20:00,6408.83333,0.67,2430.0,188.0,0.345,0.014,8.27,1.68,41.7,4,,,,
04/18/1992 04:00,6409.16667,0.33,4210.0,407.0,0.681,0.036,9.04,2.94,29.7,4,,,,
04/18/1992 12:00,6409.50000,0.33,5080.0,300.0,0.572,0.031,8.91,2.57,29.4,4,,,,
04/18/1992 20:00,6409.83333,0.33,7540.0,440.0,0.730,0.047,9.72,3.22,24.5,4,,,,
04/19/1992 04:00,6410.16667,0.33,9760.0,552.0,0.882,0.030,9.52,3.68,20.8,4,,,,
04/19/1992 12:00,6410.50000,0.50,10200.0,569.0,0.881,0.036,9.96,3.72,18.9,4,,,,
05/04/1992 20:00,6425.83333,1.00,553.0,28.4,0.074,0.002,6.57,0.57,39.9,5,,,,
05/05/1992 20:00,6426.83333,1.00,503.0,29.3,0.069,0.000,6.00,0.86,39.6,5,,,,
05/06/1992 20:00,6427.83333,1.00,447.0,24.0,0.062,0.000,5.58,0.87,40.6,5,,,,
05/07/1992 20:00,6428.83333,1.00,410.0,20.4,0.048,0.000,5.18,0.86,41.7,5,,,,
05/08/1992 20:00,6429.83333,1.00,389.0,27.2,0.075,0.000,4.94,0.83,43.2,5,,,,
05/09/1992 20:00,6430.83333,1.00,425.0,34.2,0.075,0.001,4.62,0.78,42.5,5,,,,
05/10/1992 20:00,6431.83333,0.83,410.0,24.6,0.059,0.000,4.49,0.83,41.2,5,,,,
05/11/1992 12:00,6432.50000,0.50,410.0,28.8,0.070,0.000,4.22,0.96,42.0,5,,,,
05/11/1992 20:00,6432.83333,0.67,417.0,22.7,0.055,-0.001,4.14,0.69,41.6,5,,,,
05/12/1992 20:00,6433.83333,1.00,432.0,22.1,0.059,-0.002,3.90,0.64,43.7,5,,,,
05/13/1992 20:00,6434.83333,1.00,432.0,18.9,0.054,-0.002,3.67,0.80,41.9,5,,,,
05/14/1992 20:00,6435.83333,1.00,425.0,16.9,0.051,-0.002,3.44,0.71,42.5,5,,,,
05/15/1992 20:00,6436.83333,1.00,425.0,16.0,0.049,-0.002,3.16,0.61,43.0,5,,,,
05/16/1992 20:00,6437.83333,1.00,440.0,17.3,0.051,-0.002,2.86,0.59,43.6,5,,,,
05/17/1992 20:00,6438.83333,0.83,447.0,19.4,0.055,-0.003,2.67,0.79,44.6,5,,,,
05/18/1992 12:00,6439.50000,0.50,470.0,16.7,0.052,-0.002,2.72,0.68,44.1,5,,,,
05/18/1992 20:00,6439.83333,0.67,486.0,21.1,0.052,0.002,2.84,0.66,45.8,5,,,,
05/19/1992 20:00,6440.83333,1.00,470.0,22.4,0.048,0.002,2.52,0.55,45.0,5,,,,
05/20/1992 20:00,6441.83333,1.00,455.0,16.1,0.044,0.002,2.26,0.63,45.8,5,,,,
05/21/1992 20:00,6442.83333,1.00,425.0,17.4,0.045,0.002,1.88,0.52,45.8,5,,,,
05/22/1992 20:00,6443.83333,1.00,351.0,12.3,0.040,0.001,1.72,0.50,46.6,5,,,,
05/23/1992 20:00,6444.83333,0.67,315.0,14.3,0.051,0.002,1.59,0.59,51.9,5,,,,
05/24/1992 04:00,6445.16667,0.33,636.0,149.0,0.250,0.009,2.94,1.63,52.7,5,,,,
05/24/1992 12:00,6445.50000,0.33,1780.0,209.0,0.393,0.024,9.42,2.13,39.1,5,,,,
05/24/1992 20:00,6445.83333,0.33,1910.0,253.0,0.422,0.039,12.70,2.61,31.4,5,,,,
05/25/1992 04:00,6446.16667,0.50,2000.0,153.0,0.305,0.027,11.70,2.58,33.6,5,,,,
05/25/1992 20:00,6446.83333,0.67,1350.0,94.4,0.204,0.019,9.82,1.36,38.0,5,,,,
05/26/1992 12:00,6447.50000,0.50,894.0,90.2,0.202,0.037,11.30,1.55,35.3,5,,,,
05/26/1992 20:00,6447.83333,0.67,894.0,86.4,0.177,0.002,9.91,1.37,39.3,5,,,,
05/27/1992 20:00,6448.83333,1.00,519.0,67.8,0.169,0.002,11.40,1.28,40.8,5,,,,
05/28/1992 20:00,6449.83333,1.00,395.0,52.2,0.145,0.001,11.40,1.35,42.8,5,,,,
05/29/1992 20:00,6450.83333,1.00,320.0,39.9,0.115,0.002,10.20,1.03,43.4,5,,,,
05/30/1992 20:00,6451.83333,1.00,553.0,80.0,0.152,0.001,9.45,1.05,44.5,5,,,,
05/31/1992 20:00,6452.83333,0.83,1450.0,108.0,0.213,0.002,11.40,1.01,38.3,5,,,,
06/01/1992 12:00,6453.50000,0.50,1240.0,78.2,0.181,0.001,10.10,1.03,40.6,6,,,,
06/01/1992 20:00,6453.83333,0.67,1110.0,81.1,0.185,0.034,11.80,1.08,41.6,6,,,,
06/02/1992 20:00,6454.83333,1.00,847.0,83.3,0.188,0.038,16.50,1.31,43.0,6,,,,
06/03/1992 20:00,6455.83333,1.00,626.0,68.4,0.166,0.038,14.50,1.25,44.4,6,,,,
06/04/1992 20:00,6456.83333,1.00,478.0,54.5,0.146,0.027,11.90,1.13,43.9,6,,,,
06/05/1992 20:00,6457.83333,0.67,599.0,1460.0,2.440,0.122,7.47,7.00,26.0,6,,,,
06/06/1992 04:00,6458.16667,0.33,519.0,-9.000,0.338,0.059,16.60,1.83,50.5,6,,,,
06/06/1992 12:00,6458.50000,0.33,470.0,61.9,0.182,0.044,15.80,0.84,52.8,6,,,,
06/06/1992 20:00,6458.83333,0.67,432.0,42.5,0.173,0.031,14.30,0.58,53.0,6,,,,
06/07/1992 20:00,6459.83333,0.83,370.0,36.5,0.109,0.023,10.00,0.53,52.4,6,,,,
06/08/1992 12:00,6460.50000,0.50,351.0,37.6,0.113,0.028,8.31,0.84,50.3,6,,,,
06/08/1992 20:00,6460.83333,0.67,344.0,34.9,0.105,0.013,8.94,0.84,51.8,6,,,,
06/09/1992 20:00,6461.83333,1.00,351.0,34.8,0.109,0.012,10.30,0.79,50.0,6,,,,
06/10/1992 20:00,6462.83333,1.00,292.0,23.9,0.088,0.006,9.05,0.80,49.5,6,,,,
06/11/1992 20:00,6463.83333,1.00,247.0,22.0,0.078,0.002,7.87,0.90,51.6,6,,,,
06/12/1992 20:00,6464.83333,1.00,214.0,22.2,0.077,-0.001,6.97,0.98,49.7,6,,,,
06/13/1992 20:00,6465.83333,1.00,196.0,34.2,0.090,-0.001,5.96,1.15,49.7,6,,,,
06/14/1992 20:00,6466.83333,0.83,172.0,22.5,0.079,-0.002,5.23,1.04,51.2,6,,,,
06/15/1992 12:00,6467.50000,0.50,172.0,20.5,0.081,-0.002,4.79,1.08,50.6,6,,,,
06/15/1992 20:00,6467.83333,0.67,172.0,24.9,0.096,0.002,4.71,1.51,53.0,6,,,,
06/16/1992 20:00,6468.83333,1.00,145.0,23.7,0.086,0.000,4.05,1.17,50.8,6,,,,
06/17/1992 20:00,6469.83333,0.67,141.0,28.0,0.087,0.000,3.50,1.25,50.8,6,,,,
06/18/1992 04:00,6470.16667,0.33,231.0,167.0,0.494,0.073,6.32,2.69,55.1,6,,,,
06/18/1992 12:00,6470.50000,0.33,376.0,205.0,0.382,0.030,-9.000,2.59,44.8,6,,,,
06/18/1992 20:00,6470.83333,0.33,955.0,224.0,0.322,0.007,9.36,1.89,47.2,6,,,,
06/19/1992 04:00,6471.16667,0.33,1750.0,148.0,0.240,0.014,7.86,1.56,40.2,6,,,,
06/19/1992 12:00,6471.50000,0.33,3150.0,490.0,0.617,0.027,9.06,2.89,32.0,6,,,,
06/19/1992 20:00,6471.83333,0.33,2960.0,751.0,0.878,0.035,10.40,2.83,26.8,6,,,,
06/20/1992 04:00,6472.16667,0.33,2680.0,847.0,0.889,0.047,13.10,3.31,24.2,6,,,,
06/20/1992 12:00,6472.50000,0.33,2340.0,676.0,0.852,0.042,14.80,2.94,24.5,6,,,,
06/20/1992 20:00,6472.83333,0.33,1900.0,519.0,0.649,0.049,15.50,2.46,25.6,6,,,,
06/21/1992 04:00,6473.16667,0.33,1510.0,328.0,0.474,0.045,14.70,2.50,27.7,6,,,,
06/21/1992 12:00,6473.50000,0.33,1210.0,257.0,0.411,0.039,16.40,2.26,28.4,6,,,,
06/21/1992 20:00,6473.83333,0.33,993.0,178.0,0.320,0.038,16.70,2.08,30.0,6,,,,
06/22/1992 04:00,6474.16667,0.33,824.0,140.0,0.272,0.039,16.20,1.96,30.0,6,,,,
06/22/1992 12:00,6474.50000,0.33,706.0,132.0,0.257,0.046,15.80,1.55,30.5,6,,,,
06/22/1992 20:00,6474.83333,0.67,608.0,121.0,0.231,0.023,17.50,1.39,35.3,6,,,,
06/23/1992 20:00,6475.83333,0.83,455.0,97.1,0.207,0.034,16.50,1.03,38.5,6,,,,
06/24/1992 12:00,6476.50000,0.50,1480.0,172.0,0.272,0.032,14.70,1.41,37.1,6,,,,
06/24/1992 20:00,6476.83333,0.33,3580.0,838.0,1.010,0.021,12.30,2.75,23.3,6,,,,
06/25/1992 04:00,6477.16667,0.33,3150.0,953.0,0.871,0.028,12.90,2.63,22.0,6,,,,
06/25/1992 12:00,6477.50000,0.83,2280.0,1120.0,1.100,0.021,12.20,3.02,17.3,6,,,,
06/26/1992 20:00,6478.83333,1.00,1780.0,828.0,0.928,0.038,12.50,2.91,18.6,6,,,,
07/02/1992 20:00,6484.83333,1.00,906.0,124.0,0.219,0.003,10.30,1.68,37.7,7,,,,
07/03/1992 20:00,6485.83333,1.00,478.0,125.0,0.229,0.023,6.86,1.25,29.0,7,,,,
07/04/1992 20:00,6486.83333,1.00,351.0,150.0,0.253,0.030,6.69,1.33,28.4,7,,,,
07/05/1992 20:00,6487.83333,0.83,286.0,112.0,0.216,0.034,7.05,1.18,32.8,7,,,,
07/06/1992 12:00,6488.50000,0.50,258.0,-9.000,0.209,0.038,7.24,1.26,32.7,7,,,,
07/06/1992 20:00,6488.83333,0.67,253.0,95.5,0.201,0.037,7.30,1.20,35.3,7,,,,
07/07/1992 20:00,6489.83333,1.00,220.0,89.1,0.198,0.041,6.80,1.16,35.1,7,,,,
07/08/1992 20:00,6490.83333,1.00,178.0,82.3,0.196,0.045,6.78,1.17,35.7,7,,,,
07/09/1992 20:00,6491.83333,1.00,155.0,70.0,0.180,0.029,6.70,1.07,37.8,7,,,,
07/10/1992 20:00,6492.83333,1.00,220.0,119.0,0.211,0.002,5.39,1.53,37.8,7,,,,
07/11/1992 20:00,6493.83333,1.00,338.0,172.0,0.271,0.000,3.36,2.21,38.9,7,,,,
07/12/1992 20:00,6494.83333,0.67,286.0,103.0,0.206,-0.001,2.42,1.66,36.9,7,,,,
07/13/1992 04:00,6495.16667,0.33,258.0,80.4,0.185,-0.002,2.65,1.20,36.4,7,,,,
07/13/1992 12:00,6495.50000,0.33,320.0,115.0,0.236,-0.002,2.46,1.81,37.1,7,,,,
07/13/1992 20:00,6495.83333,0.33,931.0,202.0,0.343,0.001,2.92,1.69,35.8,7,,,,
07/14/1992 04:00,6496.16667,0.33,2240.0,482.0,0.650,0.033,4.85,2.24,26.1,7,,,,
07/14/1992 12:00,6496.50000,0.33,4570.0,757.0,0.958,0.048,6.18,3.66,16.3,7,,,,
07/14/1992 20:00,6496.83333,0.33,4840.0,751.0,0.915,0.065,7.04,3.45,15.6,7,,,,
07/15/1992 04:00,6497.16667,0.33,4860.0,792.0,0.971,0.061,7.73,3.52,14.0,7,,,,
07/15/1992 12:00,6497.50000,0.33,7030.0,725.0,0.952,0.060,7.91,3.43,13.2,7,,,,
07/15/1992 20:00,6497.83333,0.33,8740.0,512.0,0.773,0.068,8.10,3.46,12.6,7,,,,
07/16/1992 04:00,6498.16667,0.33,9350.0,423.0,0.627,0.061,9.00,2.63,12.4,7,,,,
07/16/1992 12:00,6498.50000,0.33,9130.0,357.0,0.565,0.072,9.75,2.56,13.7,7,,,,
07/16/1992 20:00,6498.83333,0.33,8930.0,353.0,0.565,0.071,9.58,2.32,14.0,7,,,,
07/17/1992 04:00,6499.16667,0.33,9130.0,410.0,0.638,0.063,8.75,2.42,13.2,7,,,,
07/17/1992 12:00,6499.50000,0.33,11000.0,494.0,0.692,0.079,7.13,2.78,11.2,7,,,,
07/17/1992 20:00,6499.83333,0.33,13300.0,449.0,0.661,0.066,6.42,2.37,9.5,7,,,,
07/18/1992 04:00,6500.16667,0.33,14900.0,290.0,0.513,0.067,6.48,2.05,9.6,7,,,,
07/18/1992 12:00,6500.50000,0.33,14700.0,208.0,0.421,0.070,6.73,1.83,10.4,7,,,,
07/18/1992 20:00,6500.83333,0.33,12700.0,191.0,0.388,0.070,6.99,1.72,11.5,7,,,,
07/19/1992 04:00,6501.16667,0.33,11400.0,174.0,0.347,0.071,6.65,1.83,13.5,7,,,,
07/19/1992 12:00,6501.50000,0.33,10100.0,174.0,0.347,0.071,6.65,1.83,13.5,7,,,,
07/19/1992 20:00,6501.83333,0.33,8770.0,175.0,0.357,0.073,6.94,1.84,13.2,7,,,,
07/20/1992 04:00,6502.16667,0.50,7840.0,174.0,0.347,0.071,6.65,1.83,13.5,7,,,,
07/20/1992 20:00,6502.83333,0.83,5640.0,163.0,0.335,0.051,6.44,1.40,14.2,7,,,,
07/21/1992 20:00,6503.83333,1.00,2900.0,133.0,0.296,0.053,5.92,1.29,15.9,7,,,,
07/22/1992 20:00,6504.83333,1.00,1670.0,95.7,0.230,0.048,5.62,1.11,19.1,7,,,,
07/23/1992 20:00,6505.83333,1.00,3170.0,237.0,0.432,0.057,5.09,1.37,17.7,7,,,,
07/24/1992 20:00,6506.83333,1.00,4760.0,430.0,0.621,0.052,3.40,1.97,11.7,7,,,,
07/25/1992 20:00,6507.83333,1.00,5410.0,323.0,0.547,0.045,4.10,2.16,14.2,7,,,,
07/26/1992 20:00,6508.83333,0.83,5200.0,222.0,0.454,0.049,3.62,1.54,11.6,7,,,,
07/27/1992 12:00,6509.50000,0.50,5150.0,194.0,0.388,0.048,3.23,1.52,11.5,7,,,,
07/27/1992 20:00,6509.83333,0.67,5200.0,220.0,0.390,0.054,3.28,1.47,13.1,7,,,,
07/28/1992 20:00,6510.83333,1.00,4320.0,203.0,0.399,0.062,3.39,1.61,13.6,7,,,,
07/29/1992 20:00,6511.83333,1.00,2740.0,216.0,0.422,0.072,3.28,1.70,14.7,7,,,,
07/30/1992 20:00,6512.83333,0.67,2300.0,182.0,0.370,0.045,3.34,1.43,16.8,7,,,,
07/31/1992 04:00,6513.16667,0.33,2410.0,145.0,0.334,0.052,4.11,1.44,19.0,7,,,,
07/31/1992 12:00,6513.50000,0.33,7200.0,398.0,0.577,0.037,3.13,2.07,15.7,7,,,,
07/31/1992 20:00,6513.83333,0.33,9430.0,451.0,0.649,0.047,2.68,2.25,11.9,7,,,,
08/01/1992 04:00,6514.16667,0.33,9510.0,327.0,0.551,0.039,3.32,2.09,18.6,8,,,,
08/01/1992 12:00,6514.50000,0.33,8480.0,239.0,0.474,0.056,2.66,1.77,9.7,8,,,,
08/01/1992 20:00,6514.83333,0.67,7320.0,232.0,0.448,0.054,2.70,1.70,10.2,8,,,,
08/02/1992 20:00,6515.83333,0.83,5250.0,140.0,0.352,0.054,2.62,1.31,10.8,8,,,,
08/03/1992 12:00,6516.50000,0.50,3550.0,136.0,0.329,0.056,2.61,1.31,11.7,8,,,,
08/03/1992 20:00,6516.83333,0.67,3010.0,131.0,0.297,0.053,2.73,1.38,12.8,8,,,,
